lon,lat,Qm
-134.9,54,38
-134.9,54.5,38
-134.9,55,38
-134.9,55.5,38
-134.9,56,38
-134.9,56.5,38
-134.9,57,38
-134.9,57.5,38
-134.9,58,38
-134.9,58.5,38
-134.9,59,38
-134.9,59.5,38
-134.9,60,38
-134.9,60.5,38
-134.9,61,38
-134.9,61.5,43
-134.9,62,44
-134.9,62.5,45
-134.9,63,45
-134.9,63.5,50
-134.9,64,50
-134.9,64.5,50
-134.9,65,50
-134.9,65.5,50
-134.9,66,50
-134.9,66.5,50
-134.9,67,50
-134.9,67.5,50
-134.9,68,50
-134.9,68.5,50
-134.9,69,50
-134.9,69.5,50
-134.9,70,50
-134.9,70.5,50
-134.9,71,50
-134.4,53.5,38
-134.4,54,38
-134.4,54.5,38
-134.4,55,38
-134.4,55.5,38
-134.4,56,38
-134.4,56.5,38
-134.4,57,38
-134.4,57.5,38
-134.4,58,38
-134.4,58.5,38
-134.4,59,38
-134.4,59.5,38
-134.4,60,38
-134.4,60.5,38
-134.4,61,38
-134.4,61.5,43
-134.4,62,44
-134.4,62.5,44
-134.4,63,45
-134.4,63.5,50
-134.4,64,50
-134.4,64.5,50
-134.4,65,50
-134.4,65.5,50
-134.4,66,50
-134.4,66.5,50
-134.4,67,50
-134.4,67.5,50
-134.4,68,50
-134.4,68.5,50
-134.4,69,50
-134.4,69.5,50
-134.4,70,50
-134.4,70.5,50
-134.4,71,50
-133.9,53,38
-133.9,53.5,38
-133.9,54,38
-133.9,54.5,38
-133.9,55,38
-133.9,55.5,38
-133.9,56,38
-133.9,56.5,38
-133.9,57,38
-133.9,57.5,38
-133.9,58,38
-133.9,58.5,38
-133.9,59,38
-133.9,59.5,38
-133.9,60,38
-133.9,60.5,38
-133.9,61,38
-133.9,61.5,43
-133.9,62,43
-133.9,62.5,44
-133.9,63,45
-133.9,63.5,50
-133.9,64,50
-133.9,64.5,50
-133.9,65,50
-133.9,65.5,50
-133.9,66,50
-133.9,66.5,50
-133.9,67,50
-133.9,67.5,50
-133.9,68,50
-133.9,68.5,50
-133.9,69,50
-133.9,69.5,50
-133.9,70,50
-133.9,70.5,50
-133.9,71,50
-133.4,52.5,38
-133.4,53,38
-133.4,53.5,38
-133.4,54,38
-133.4,54.5,38
-133.4,55,38
-133.4,55.5,38
-133.4,56,38
-133.4,56.5,38
-133.4,57,38
-133.4,57.5,38
-133.4,58,38
-133.4,58.5,38
-133.4,59,38
-133.4,59.5,38
-133.4,60,38
-133.4,60.5,38
-133.4,61,38
-133.4,61.5,43
-133.4,62,43
-133.4,62.5,44
-133.4,63,45
-133.4,63.5,46
-133.4,64,50
-133.4,64.5,50
-133.4,65,50
-133.4,65.5,50
-133.4,66,50
-133.4,66.5,50
-133.4,67,50
-133.4,67.5,50
-133.4,68,50
-133.4,68.5,50
-133.4,69,50
-133.4,69.5,50
-133.4,70,50
-133.4,70.5,50
-132.9,52,38
-132.9,52.5,38
-132.9,53,38
-132.9,53.5,38
-132.9,54,38
-132.9,54.5,38
-132.9,55,38
-132.9,55.5,38
-132.9,56,38
-132.9,56.5,38
-132.9,57,38
-132.9,57.5,38
-132.9,58,38
-132.9,58.5,38
-132.9,59,38
-132.9,59.5,38
-132.9,60,38
-132.9,60.5,38
-132.9,61,38
-132.9,61.5,38
-132.9,62,43
-132.9,62.5,44
-132.9,63,45
-132.9,63.5,50
-132.9,64,50
-132.9,64.5,50
-132.9,65,50
-132.9,65.5,50
-132.9,66,50
-132.9,66.5,50
-132.9,67,50
-132.9,67.5,50
-132.9,68,50
-132.9,68.5,50
-132.9,69,50
-132.9,69.5,50
-132.9,70,50
-132.9,70.5,50
-132.4,52,38
-132.4,52.5,38
-132.4,53,38
-132.4,53.5,38
-132.4,54,38
-132.4,54.5,38
-132.4,55,38
-132.4,55.5,38
-132.4,56,38
-132.4,56.5,38
-132.4,57,38
-132.4,57.5,38
-132.4,58,38
-132.4,58.5,38
-132.4,59,38
-132.4,59.5,38
-132.4,60,38
-132.4,60.5,38
-132.4,61,38
-132.4,61.5,38
-132.4,62,45
-132.4,62.5,46
-132.4,63,47
-132.4,63.5,50
-132.4,64,50
-132.4,64.5,50
-132.4,65,50
-132.4,65.5,50
-132.4,66,50
-132.4,66.5,50
-132.4,67,50
-132.4,67.5,50
-132.4,68,50
-132.4,68.5,50
-132.4,69,50
-132.4,69.5,50
-132.4,70,50
-132.4,70.5,50
-131.9,51,38
-131.9,51.5,38
-131.9,52,38
-131.9,52.5,38
-131.9,53,38
-131.9,53.5,38
-131.9,54,38
-131.9,54.5,38
-131.9,55,38
-131.9,55.5,38
-131.9,56,38
-131.9,56.5,38
-131.9,57,38
-131.9,57.5,38
-131.9,58,38
-131.9,58.5,38
-131.9,59,38
-131.9,59.5,38
-131.9,60,38
-131.9,60.5,38
-131.9,61,42
-131.9,61.5,43
-131.9,62,44
-131.9,62.5,46
-131.9,63,47
-131.9,63.5,50
-131.9,64,50
-131.9,64.5,50
-131.9,65,50
-131.9,65.5,50
-131.9,66,50
-131.9,66.5,50
-131.9,67,50
-131.9,67.5,50
-131.9,68,50
-131.9,68.5,50
-131.9,69,50
-131.9,69.5,50
-131.9,70,50
-131.4,50,38
-131.4,50.5,38
-131.4,51,38
-131.4,51.5,38
-131.4,52,38
-131.4,52.5,38
-131.4,53,38
-131.4,53.5,38
-131.4,54,38
-131.4,54.5,38
-131.4,55,38
-131.4,55.5,38
-131.4,56,38
-131.4,56.5,38
-131.4,57,38
-131.4,57.5,38
-131.4,58,38
-131.4,58.5,38
-131.4,59,38
-131.4,59.5,38
-131.4,60,41
-131.4,60.5,42
-131.4,61,43
-131.4,61.5,44
-131.4,62,44
-131.4,62.5,45
-131.4,63,47
-131.4,63.5,50
-131.4,64,50
-131.4,64.5,50
-131.4,65,50
-131.4,65.5,50
-131.4,66,50
-131.4,66.5,50
-131.4,67,50
-131.4,67.5,50
-131.4,68,50
-131.4,68.5,50
-131.4,69,50
-131.4,69.5,50
-131,76,25
-131,77,25
-130.9,49.5,38
-130.9,50,38
-130.9,50.5,38
-130.9,51,38
-130.9,51.5,38
-130.9,52,38
-130.9,52.5,38
-130.9,53,38
-130.9,53.5,38
-130.9,54,38
-130.9,54.5,38
-130.9,55,38
-130.9,55.5,38
-130.9,56,38
-130.9,56.5,38
-130.9,57,38
-130.9,57.5,38
-130.9,58,38
-130.9,58.5,38
-130.9,59,38
-130.9,59.5,41
-130.9,60,42
-130.9,60.5,43
-130.9,61,43
-130.9,61.5,44
-130.9,62,45
-130.9,62.5,45
-130.9,63,50
-130.9,63.5,50
-130.9,64,50
-130.9,64.5,50
-130.9,65,50
-130.9,65.5,50
-130.9,66,50
-130.9,66.5,50
-130.9,67,50
-130.9,67.5,50
-130.9,68,50
-130.9,68.5,50
-130.9,69,50
-130.9,76.5,25
-130.5,76,25
-130.5,77,25
-130.4,49,38
-130.4,49.5,38
-130.4,50,38
-130.4,50.5,38
-130.4,51,38
-130.4,51.5,38
-130.4,52,38
-130.4,52.5,38
-130.4,53,38
-130.4,53.5,38
-130.4,54,38
-130.4,54.5,38
-130.4,55,38
-130.4,55.5,38
-130.4,56,38
-130.4,56.5,38
-130.4,57,38
-130.4,57.5,38
-130.4,58,38
-130.4,58.5,38
-130.4,59,41
-130.4,59.5,42
-130.4,60,43
-130.4,60.5,43
-130.4,61,44
-130.4,61.5,45
-130.4,62,45
-130.4,62.5,46
-130.4,63,50
-130.4,63.5,50
-130.4,64,50
-130.4,64.5,50
-130.4,65,50
-130.4,65.5,50
-130.4,66,50
-130.4,66.5,50
-130.4,67,50
-130.4,67.5,50
-130.4,68,50
-130.4,74.5,25
-130.4,75,25
-130.4,75.5,25
-130.4,76.5,25
-130,76,25
-130,77,25
-129.9,49,38
-129.9,49.5,38
-129.9,50,38
-129.9,50.5,38
-129.9,51,38
-129.9,51.5,38
-129.9,52,38
-129.9,52.5,38
-129.9,53,38
-129.9,53.5,38
-129.9,54,38
-129.9,54.5,38
-129.9,55,38
-129.9,55.5,38
-129.9,56,38
-129.9,56.5,38
-129.9,57,38
-129.9,57.5,38
-129.9,58,38
-129.9,58.5,38
-129.9,59,42
-129.9,59.5,42
-129.9,60,43
-129.9,60.5,44
-129.9,61,45
-129.9,61.5,46
-129.9,62,46
-129.9,62.5,50
-129.9,63,50
-129.9,63.5,50
-129.9,64,50
-129.9,64.5,46
-129.9,65,45
-129.9,65.5,44
-129.9,66,42
-129.9,66.5,41
-129.9,67,50
-129.9,67.5,50
-129.9,74,25
-129.9,74.5,25
-129.9,75,25
-129.9,75.5,25
-129.9,76.5,25
-129.5,76,25
-129.5,77,25
-129.4,48.5,38
-129.4,49,38
-129.4,49.5,38
-129.4,50,38
-129.4,50.5,38
-129.4,51,38
-129.4,51.5,38
-129.4,52,38
-129.4,52.5,38
-129.4,53,38
-129.4,53.5,38
-129.4,54,38
-129.4,54.5,38
-129.4,55,38
-129.4,55.5,38
-129.4,56,38
-129.4,56.5,38
-129.4,57,38
-129.4,57.5,38
-129.4,58,38
-129.4,58.5,41
-129.4,59,42
-129.4,59.5,43
-129.4,60,44
-129.4,60.5,44
-129.4,61,45
-129.4,61.5,46
-129.4,62,50
-129.4,62.5,50
-129.4,63,50
-129.4,63.5,49
-129.4,64,47
-129.4,64.5,46
-129.4,65,44
-129.4,65.5,43
-129.4,66,42
-129.4,66.5,40
-129.4,67,39
-129.4,67.5,38
-129.4,73.5,25
-129.4,74,25
-129.4,74.5,25
-129.4,75,25
-129.4,75.5,25
-129.4,76.5,25
-129,76,25
-129,77,25
-128.9,48.5,38
-128.9,49,38
-128.9,49.5,38
-128.9,50,38
-128.9,50.5,38
-128.9,51,38
-128.9,51.5,38
-128.9,52,38
-128.9,52.5,38
-128.9,53,38
-128.9,53.5,38
-128.9,54,38
-128.9,54.5,38
-128.9,55,38
-128.9,55.5,38
-128.9,56,38
-128.9,56.5,38
-128.9,57,38
-128.9,57.5,38
-128.9,58,38
-128.9,58.5,42
-128.9,59,43
-128.9,59.5,43
-128.9,60,44
-128.9,60.5,45
-128.9,61,50
-128.9,61.5,50
-128.9,62,50
-128.9,62.5,50
-128.9,63,50
-128.9,63.5,49
-128.9,64,47
-128.9,64.5,45
-128.9,65,44
-128.9,65.5,42
-128.9,66,41
-128.9,66.5,39
-128.9,67,38
-128.9,67.5,37
-128.9,68,26
-128.9,68.5,26
-128.9,73,25
-128.9,73.5,25
-128.9,74,25
-128.9,74.5,25
-128.9,75,25
-128.9,75.5,25
-128.9,76.5,25
-128.5,76,25
-128.5,77,25
-128.4,41.5,38
-128.4,42,38
-128.4,42.5,38
-128.4,43,38
-128.4,43.5,38
-128.4,44,38
-128.4,44.5,38
-128.4,45,38
-128.4,46.5,38
-128.4,47,38
-128.4,47.5,38
-128.4,48,38
-128.4,48.5,38
-128.4,49,38
-128.4,49.5,38
-128.4,50,38
-128.4,50.5,38
-128.4,51,38
-128.4,51.5,38
-128.4,52,38
-128.4,52.5,38
-128.4,53,37
-128.4,53.5,38
-128.4,54,38
-128.4,54.5,39
-128.4,55,39
-128.4,55.5,40
-128.4,56,40
-128.4,56.5,41
-128.4,57,41
-128.4,57.5,38
-128.4,58,38
-128.4,58.5,42
-128.4,59,43
-128.4,59.5,44
-128.4,60,45
-128.4,60.5,46
-128.4,61,50
-128.4,61.5,50
-128.4,62,50
-128.4,62.5,50
-128.4,63,50
-128.4,63.5,49
-128.4,64,47
-128.4,64.5,45
-128.4,65,43
-128.4,65.5,41
-128.4,66,39
-128.4,66.5,38
-128.4,67,37
-128.4,67.5,36
-128.4,68,35
-128.4,68.5,26
-128.4,69,26
-128.4,72.5,25
-128.4,73,25
-128.4,73.5,25
-128.4,74,25
-128.4,74.5,25
-128.4,75,25
-128.4,75.5,25
-128.4,76.5,25
-128,76,25
-128,77,25
-127.9,40.5,38
-127.9,41,38
-127.9,41.5,38
-127.9,42,38
-127.9,42.5,38
-127.9,43,38
-127.9,43.5,38
-127.9,44,38
-127.9,44.5,38
-127.9,45,38
-127.9,45.5,38
-127.9,46,38
-127.9,46.5,38
-127.9,47,38
-127.9,47.5,38
-127.9,48,38
-127.9,48.5,38
-127.9,49,38
-127.9,49.5,38
-127.9,50,38
-127.9,50.5,38
-127.9,51,38
-127.9,51.5,38
-127.9,52,38
-127.9,52.5,37
-127.9,53,38
-127.9,53.5,38
-127.9,54,39
-127.9,54.5,39
-127.9,55,40
-127.9,55.5,41
-127.9,56,41
-127.9,56.5,41
-127.9,57,42
-127.9,57.5,42
-127.9,58,42
-127.9,58.5,43
-127.9,59,44
-127.9,59.5,45
-127.9,60,45
-127.9,60.5,46
-127.9,61,50
-127.9,61.5,50
-127.9,62,50
-127.9,62.5,50
-127.9,63,50
-127.9,63.5,49
-127.9,64,46
-127.9,64.5,44
-127.9,65,41
-127.9,65.5,40
-127.9,66,38
-127.9,66.5,37
-127.9,67,36
-127.9,67.5,35
-127.9,68,34
-127.9,68.5,26
-127.9,69,26
-127.9,69.5,26
-127.9,72.5,25
-127.9,73,25
-127.9,73.5,25
-127.9,74,25
-127.9,74.5,25
-127.9,75,25
-127.9,75.5,25
-127.9,76.5,25
-127.5,76,25
-127.5,77,25
-127.4,36.5,38
-127.4,37,38
-127.4,37.5,38
-127.4,38,38
-127.4,38.5,38
-127.4,39,38
-127.4,39.5,38
-127.4,40,38
-127.4,40.5,38
-127.4,41,38
-127.4,41.5,38
-127.4,42,38
-127.4,42.5,38
-127.4,43,38
-127.4,43.5,38
-127.4,44,38
-127.4,44.5,38
-127.4,45,38
-127.4,45.5,38
-127.4,46,38
-127.4,46.5,38
-127.4,47,38
-127.4,47.5,38
-127.4,48,38
-127.4,48.5,38
-127.4,49,38
-127.4,49.5,38
-127.4,50,38
-127.4,50.5,38
-127.4,51,38
-127.4,51.5,37
-127.4,52,37
-127.4,52.5,37
-127.4,53,38
-127.4,53.5,39
-127.4,54,40
-127.4,54.5,40
-127.4,55,41
-127.4,55.5,41
-127.4,56,42
-127.4,56.5,42
-127.4,57,43
-127.4,57.5,43
-127.4,58,43
-127.4,58.5,46
-127.4,59,44
-127.4,59.5,45
-127.4,60,46
-127.4,60.5,50
-127.4,61,49
-127.4,61.5,49
-127.4,62,49
-127.4,62.5,49
-127.4,63,49
-127.4,63.5,47
-127.4,64,45
-127.4,64.5,42
-127.4,65,40
-127.4,65.5,38
-127.4,66,36
-127.4,66.5,35
-127.4,67,34
-127.4,67.5,33
-127.4,68,33
-127.4,68.5,26
-127.4,69,26
-127.4,69.5,26
-127.4,72.5,25
-127.4,73,25
-127.4,73.5,25
-127.4,74,25
-127.4,74.5,25
-127.4,75,25
-127.4,75.5,25
-127.4,76.5,25
-127,76,25
-127,77,25
-126.9,36,38
-126.9,36.5,38
-126.9,37,38
-126.9,37.5,38
-126.9,38,38
-126.9,38.5,38
-126.9,39,38
-126.9,39.5,38
-126.9,40,38
-126.9,40.5,38
-126.9,41,38
-126.9,41.5,38
-126.9,42,38
-126.9,42.5,38
-126.9,43,38
-126.9,43.5,38
-126.9,44,36
-126.9,44.5,36
-126.9,45,36
-126.9,45.5,38
-126.9,46,38
-126.9,46.5,38
-126.9,47,38
-126.9,47.5,38
-126.9,48,38
-126.9,48.5,38
-126.9,49,38
-126.9,49.5,38
-126.9,50,38
-126.9,50.5,38
-126.9,51,38
-126.9,51.5,37
-126.9,52,38
-126.9,52.5,38
-126.9,53,39
-126.9,53.5,40
-126.9,54,41
-126.9,54.5,42
-126.9,55,42
-126.9,55.5,41
-126.9,56,40
-126.9,56.5,39
-126.9,57,38
-126.9,57.5,37
-126.9,58,36
-126.9,58.5,42
-126.9,59,47
-126.9,59.5,45
-126.9,60,50
-126.9,60.5,50
-126.9,61,47
-126.9,61.5,47
-126.9,62,47
-126.9,62.5,47
-126.9,63,47
-126.9,63.5,45
-126.9,64,42
-126.9,64.5,40
-126.9,65,38
-126.9,65.5,36
-126.9,66,34
-126.9,66.5,33
-126.9,67,32
-126.9,67.5,32
-126.9,68,32
-126.9,68.5,26
-126.9,69,26
-126.9,69.5,26
-126.9,70,26
-126.9,72,25
-126.9,72.5,25
-126.9,73,25
-126.9,73.5,25
-126.9,74,25
-126.9,74.5,25
-126.9,75,25
-126.9,75.5,25
-126.9,76.5,25
-126.5,76,25
-126.5,77,25
-126.4,35,38
-126.4,35.5,38
-126.4,36,38
-126.4,36.5,38
-126.4,37,38
-126.4,37.5,38
-126.4,38,38
-126.4,38.5,38
-126.4,39,38
-126.4,39.5,38
-126.4,40,38
-126.4,40.5,38
-126.4,41,36
-126.4,41.5,36
-126.4,42,36
-126.4,42.5,38
-126.4,43,38
-126.4,43.5,36
-126.4,44,36
-126.4,44.5,36
-126.4,45,36
-126.4,45.5,36
-126.4,46,36
-126.4,46.5,38
-126.4,47,38
-126.4,47.5,38
-126.4,48,38
-126.4,48.5,38
-126.4,49,38
-126.4,49.5,38
-126.4,50,38
-126.4,50.5,38
-126.4,51,37
-126.4,51.5,38
-126.4,52,38
-126.4,52.5,39
-126.4,53,40
-126.4,53.5,41
-126.4,54,42
-126.4,54.5,42
-126.4,55,42
-126.4,55.5,42
-126.4,56,41
-126.4,56.5,40
-126.4,57,38
-126.4,57.5,37
-126.4,58,36
-126.4,58.5,41
-126.4,59,41
-126.4,59.5,39
-126.4,60,50
-126.4,60.5,50
-126.4,61,46
-126.4,61.5,46
-126.4,62,45
-126.4,62.5,45
-126.4,63,44
-126.4,63.5,42
-126.4,64,40
-126.4,64.5,37
-126.4,65,35
-126.4,65.5,33
-126.4,66,32
-126.4,66.5,31
-126.4,67,31
-126.4,67.5,30
-126.4,68,26
-126.4,68.5,26
-126.4,69,26
-126.4,69.5,26
-126.4,70,26
-126.4,72,25
-126.4,72.5,25
-126.4,73,25
-126.4,73.5,25
-126.4,74,25
-126.4,74.5,25
-126.4,75,25
-126.4,75.5,25
-126.4,76.5,25
-126,76,25
-126,77,25
-125.9,35,38
-125.9,35.5,38
-125.9,36,38
-125.9,36.5,38
-125.9,37,38
-125.9,37.5,38
-125.9,38,38
-125.9,38.5,38
-125.9,39,38
-125.9,39.5,38
-125.9,40,36
-125.9,40.5,36
-125.9,41,36
-125.9,41.5,36
-125.9,42,36
-125.9,42.5,36
-125.9,43,37
-125.9,43.5,37
-125.9,44,36
-125.9,44.5,36
-125.9,45,36
-125.9,45.5,36
-125.9,46,36
-125.9,46.5,36
-125.9,47,38
-125.9,47.5,38
-125.9,48,38
-125.9,48.5,38
-125.9,49,38
-125.9,49.5,38
-125.9,50,38
-125.9,50.5,37
-125.9,51,37
-125.9,51.5,38
-125.9,52,39
-125.9,52.5,40
-125.9,53,41
-125.9,53.5,42
-125.9,54,43
-125.9,54.5,43
-125.9,55,43
-125.9,55.5,43
-125.9,56,41
-125.9,56.5,40
-125.9,57,38
-125.9,57.5,37
-125.9,58,36
-125.9,58.5,40
-125.9,59,44
-125.9,59.5,44
-125.9,60,39
-125.9,60.5,45
-125.9,61,45
-125.9,61.5,44
-125.9,62,44
-125.9,62.5,43
-125.9,63,41
-125.9,63.5,39
-125.9,64,37
-125.9,64.5,35
-125.9,65,32
-125.9,65.5,30
-125.9,66,30
-125.9,66.5,29
-125.9,67,29
-125.9,67.5,29
-125.9,68,26
-125.9,68.5,26
-125.9,69,26
-125.9,69.5,26
-125.9,70,26
-125.9,72,25
-125.9,72.5,25
-125.9,73,25
-125.9,73.5,25
-125.9,74,25
-125.9,74.5,25
-125.9,75,25
-125.9,75.5,25
-125.9,76.5,25
-125.5,76,25
-125.5,77,25
-125.4,34.5,38
-125.4,35,38
-125.4,35.5,38
-125.4,36,38
-125.4,36.5,38
-125.4,37,38
-125.4,37.5,38
-125.4,38,38
-125.4,38.5,38
-125.4,39,38
-125.4,39.5,36
-125.4,40,37
-125.4,40.5,36
-125.4,41,36
-125.4,41.5,36
-125.4,42,37
-125.4,42.5,37
-125.4,43,37
-125.4,43.5,37
-125.4,44,37
-125.4,44.5,37
-125.4,45,37
-125.4,45.5,37
-125.4,46,37
-125.4,46.5,36
-125.4,47,36
-125.4,47.5,38
-125.4,48,38
-125.4,48.5,38
-125.4,49,38
-125.4,49.5,37
-125.4,50,37
-125.4,50.5,37
-125.4,51,38
-125.4,51.5,39
-125.4,52,40
-125.4,52.5,41
-125.4,53,42
-125.4,53.5,44
-125.4,54,44
-125.4,54.5,45
-125.4,55,45
-125.4,55.5,44
-125.4,56,42
-125.4,56.5,40
-125.4,57,38
-125.4,57.5,39
-125.4,58,37
-125.4,58.5,36
-125.4,59,42
-125.4,59.5,42
-125.4,60,38
-125.4,60.5,37
-125.4,61,43
-125.4,61.5,42
-125.4,62,42
-125.4,62.5,40
-125.4,63,39
-125.4,63.5,37
-125.4,64,35
-125.4,64.5,32
-125.4,65,29
-125.4,65.5,27
-125.4,66,27
-125.4,66.5,27
-125.4,67,28
-125.4,67.5,28
-125.4,68,26
-125.4,68.5,26
-125.4,69,26
-125.4,69.5,26
-125.4,70,26
-125.4,71.5,25
-125.4,72,25
-125.4,72.5,25
-125.4,73,25
-125.4,73.5,25
-125.4,74,25
-125.4,74.5,25
-125.4,75,25
-125.4,75.5,25
-125.4,76.5,25
-125,76,25
-125,77,25
-124.9,34,38
-124.9,34.5,38
-124.9,35,38
-124.9,35.5,38
-124.9,36,38
-124.9,36.5,38
-124.9,37,38
-124.9,37.5,38
-124.9,38,38
-124.9,38.5,38
-124.9,39,37
-124.9,39.5,36
-124.9,40,37
-124.9,40.5,37
-124.9,41,37
-124.9,41.5,37
-124.9,42,37
-124.9,42.5,37
-124.9,43,36
-124.9,43.5,37
-124.9,44,37
-124.9,44.5,37
-124.9,45,37
-124.9,45.5,37
-124.9,46,37
-124.9,46.5,37
-124.9,47,37
-124.9,47.5,37
-124.9,48,38
-124.9,48.5,38
-124.9,49,37
-124.9,49.5,37
-124.9,50,37
-124.9,50.5,37
-124.9,51,38
-124.9,51.5,40
-124.9,52,41
-124.9,52.5,42
-124.9,53,44
-124.9,53.5,45
-124.9,54,46
-124.9,54.5,47
-124.9,55,46
-124.9,55.5,45
-124.9,56,43
-124.9,56.5,40
-124.9,57,38
-124.9,57.5,38
-124.9,58,36
-124.9,58.5,35
-124.9,59,40
-124.9,59.5,40
-124.9,60,37
-124.9,60.5,35
-124.9,61,35
-124.9,61.5,41
-124.9,62,40
-124.9,62.5,39
-124.9,63,37
-124.9,63.5,35
-124.9,64,33
-124.9,64.5,30
-124.9,65,28
-124.9,65.5,26
-124.9,66,26
-124.9,66.5,26
-124.9,67,27
-124.9,67.5,26
-124.9,68,26
-124.9,68.5,26
-124.9,69,26
-124.9,69.5,26
-124.9,70,26
-124.9,71,25
-124.9,71.5,25
-124.9,72,25
-124.9,72.5,25
-124.9,73,25
-124.9,73.5,25
-124.9,74,25
-124.9,74.5,25
-124.9,75,25
-124.9,75.5,25
-124.9,76.5,25
-124.5,76,25
-124.5,77,25
-124.4,32.5,38
-124.4,33,38
-124.4,33.5,38
-124.4,34,38
-124.4,34.5,38
-124.4,35,38
-124.4,35.5,38
-124.4,36,38
-124.4,36.5,38
-124.4,37,38
-124.4,37.5,38
-124.4,38,38
-124.4,38.5,37
-124.4,39,37
-124.4,39.5,37
-124.4,40,37
-124.4,40.5,38
-124.4,41,38
-124.4,41.5,38
-124.4,42,38
-124.4,42.5,37
-124.4,43,37
-124.4,43.5,37
-124.4,44,37
-124.4,44.5,38
-124.4,45,38
-124.4,45.5,38
-124.4,46,38
-124.4,46.5,37
-124.4,47,37
-124.4,47.5,37
-124.4,48,38
-124.4,48.5,37
-124.4,49,37
-124.4,49.5,38
-124.4,50,38
-124.4,50.5,38
-124.4,51,39
-124.4,51.5,41
-124.4,52,42
-124.4,52.5,43
-124.4,53,45
-124.4,53.5,46
-124.4,54,48
-124.4,54.5,48
-124.4,55,48
-124.4,55.5,46
-124.4,56,43
-124.4,56.5,40
-124.4,57,39
-124.4,57.5,36
-124.4,58,35
-124.4,58.5,34
-124.4,59,33
-124.4,59.5,38
-124.4,60,35
-124.4,60.5,34
-124.4,61,34
-124.4,61.5,34
-124.4,62,38
-124.4,62.5,37
-124.4,63,36
-124.4,63.5,34
-124.4,64,32
-124.4,64.5,30
-124.4,65,27
-124.4,65.5,26
-124.4,66,26
-124.4,66.5,26
-124.4,67,26
-124.4,67.5,26
-124.4,68,26
-124.4,68.5,26
-124.4,69,26
-124.4,69.5,26
-124.4,70,26
-124.4,71,25
-124.4,71.5,25
-124.4,72,25
-124.4,72.5,25
-124.4,73,25
-124.4,73.5,25
-124.4,74,25
-124.4,74.5,25
-124.4,75,25
-124.4,75.5,25
-124.4,76.5,25
-124,76,25
-124,77,25
-123.9,32,38
-123.9,32.5,38
-123.9,33,38
-123.9,33.5,38
-123.9,34,38
-123.9,34.5,38
-123.9,35,38
-123.9,35.5,38
-123.9,36,38
-123.9,36.5,38
-123.9,37,38
-123.9,37.5,37
-123.9,38,37
-123.9,38.5,37
-123.9,39,37
-123.9,39.5,38
-123.9,40,38
-123.9,40.5,39
-123.9,41,39
-123.9,41.5,40
-123.9,42,39
-123.9,42.5,39
-123.9,43,38
-123.9,43.5,38
-123.9,44,39
-123.9,44.5,39
-123.9,45,39
-123.9,45.5,39
-123.9,46,39
-123.9,46.5,38
-123.9,47,38
-123.9,47.5,37
-123.9,48,38
-123.9,48.5,38
-123.9,49,38
-123.9,49.5,38
-123.9,50,39
-123.9,50.5,39
-123.9,51,40
-123.9,51.5,42
-123.9,52,43
-123.9,52.5,45
-123.9,53,46
-123.9,53.5,47
-123.9,54,48
-123.9,54.5,49
-123.9,55,50
-123.9,55.5,46
-123.9,56,42
-123.9,56.5,39
-123.9,57,37
-123.9,57.5,35
-123.9,58,33
-123.9,58.5,32
-123.9,59,31
-123.9,59.5,31
-123.9,60,36
-123.9,60.5,35
-123.9,61,32
-123.9,61.5,32
-123.9,62,33
-123.9,62.5,36
-123.9,63,34
-123.9,63.5,33
-123.9,64,31
-123.9,64.5,29
-123.9,65,28
-123.9,65.5,26
-123.9,66,26
-123.9,66.5,26
-123.9,67,26
-123.9,67.5,26
-123.9,68,26
-123.9,68.5,26
-123.9,69,26
-123.9,69.5,26
-123.9,70,26
-123.9,70.5,25
-123.9,71,25
-123.9,71.5,25
-123.9,72,25
-123.9,72.5,25
-123.9,73,25
-123.9,73.5,25
-123.9,74,25
-123.9,74.5,25
-123.9,75,25
-123.9,75.5,25
-123.9,76.5,25
-123.5,76,25
-123.5,77,25
-123.4,31.5,38
-123.4,32,38
-123.4,32.5,38
-123.4,33,38
-123.4,33.5,38
-123.4,34,38
-123.4,34.5,38
-123.4,35,38
-123.4,35.5,38
-123.4,36,38
-123.4,36.5,38
-123.4,37,37
-123.4,37.5,37
-123.4,38,37
-123.4,38.5,37
-123.4,39,38
-123.4,39.5,39
-123.4,40,39
-123.4,40.5,40
-123.4,41,41
-123.4,41.5,41
-123.4,42,41
-123.4,42.5,41
-123.4,43,41
-123.4,43.5,41
-123.4,44,41
-123.4,44.5,41
-123.4,45,41
-123.4,45.5,40
-123.4,46,40
-123.4,46.5,39
-123.4,47,39
-123.4,47.5,38
-123.4,48,39
-123.4,48.5,39
-123.4,49,39
-123.4,49.5,40
-123.4,50,40
-123.4,50.5,41
-123.4,51,42
-123.4,51.5,43
-123.4,52,44
-123.4,52.5,46
-123.4,53,47
-123.4,53.5,47
-123.4,54,48
-123.4,54.5,48
-123.4,55,47
-123.4,55.5,44
-123.4,56,40
-123.4,56.5,37
-123.4,57,34
-123.4,57.5,32
-123.4,58,31
-123.4,58.5,30
-123.4,59,30
-123.4,59.5,29
-123.4,60,24
-123.4,60.5,34
-123.4,61,31
-123.4,61.5,31
-123.4,62,32
-123.4,62.5,31
-123.4,63,34
-123.4,63.5,32
-123.4,64,30
-123.4,64.5,29
